Rattings,Review
3,I would recommend 27UK650 over this one if you can spend 2-3k more.
5,First 4k monitor truly impressed by the quality. Cannot see pixels. Good for programming. Cable length is bit on a shorter side.
4,"The product is really good, i love the picture quality and video quality. Its very light weight compared to my earlier screen and also pretty easy to assemble. The only issue is the height adjustment but that was known before i purchased. So no complaints so far!"
2,Mine came with a dead pixel line on the display out of the box. Ordered replacement.
5,"It's a good monitor, works like a charm but hdr support is not that good...also could use a little but lesser price around 25-26k at best."
5,Best in price. A real value for money product. Initially I was looking to buy around 22inch screen within 22k but than I check others review and also googled than I come to know this is much better in price and have great value for money.And after using 1 month I found very good.Just go for it.
1,The display quality is not good. There are minute white lines in almost half of the screen. You can check the picture.
1,received defective product..hence returned
3,"Picture sharpness is OK. No bleeder lights from the corners when no picture or black background.But when HDR is turned ON, the colour changes to a greenish /yellowish shade/tinge.  You will not see a pure white colour.Not happy with the product."
1,Found new piece with dead pixel vertical line.
5,the monitor lives up to expectation .fantastic display . I would have prefer a USB C but u get what you pay forI don't use speaker on monitor so I can't comment about it
5,Value for money and crisp pictures .Also good for casual gaming which does not need high refresh rate . I use my ps4
5,After 2 months of use. It's working awesome. picture quality is awesome. fully compatible with my MacBook pro.4k video supported and similarly work as a retina display. Overall good product. You can go for it.
5,"Have been using this from a month. Loving the display. Good for gaming, media and work. Good color accuracy and Good viewing angles. Doesn't come with adjustable stand. So a vesamount is recommended.Just wish it had USB type c as well."
4,Video quality and viewing angles are amazing for both watching movies and playing open world games!The colour accuracy also helps in my designing work and enjoy the open world scenarios detailing.
5,"Best in its price range, I needed two monitors, So I bought one of 144hz and another one of 75 hz. The build quality feels really good as well.It's MSI bro, Just go for it."
1,"I bought this product and received delivery on 11 november. Installed it. it is basically screw based mechanism without any tilt arrangement. Ideally we expect a height adjustment as well but tilt adjustment is such a basic feature to have to set a monitor ergonomically and work tirelessly.but unforturnately, this monitor is not even perfectly straight. it is tilted towards front/user. this makes viewing and working very diffuclt.apart from that there is blur in side edges which isnt upto an LG standards for monitors.buy a better product. and please know that amazon doesnt gives easy returns nowadays. they have some policies to issue refund only when they dont have a replacement available. they have told me to provide a return on some conditions, but am not pleased with their return policy, because when you make a buy they clearly write return or replacement available till 19 november, but will offer only replacement when you buy products..so please make a informed decision regarding electronic products. you decide for your hard earned money,"
5,"Just received this monitor today.I've never used a high quality display, this is my first 'real' display. The display of my laptop is pretty average. So, this review might be a little 'newbie'.I'm definitely satisfied with the screen quality. I was initially thinking that WFHD may look kinda pixelated on such a wide display but that's not the case. I brought this display primarily for multitasking. I'm a programmer and need a lot of screen real-estate. So, far I'm satisfied with the screen space.The joystick controls on the monitor are super easy to use.The speakers are decent. Definitely an upgrade from the speakers on my laptop.I will update this review after using this display for a month.Update: I've been using this display for 2.5 months now I have absolutely zero complaints.I've changed some display colors settings to make the display more warm to have some mercy on my eyes. It is soooo bright. I use the screen on 5% brightness."
4,"19th Dec 2020In my old review, I had reported that I am not able to tilt. I had logged a ticket with LG and they promptly sent a service engineer to provided a demo on how it can be tilted. Please see attached video. I am increasing the rating due to this.18th Dec 2020I have just started using this monitor and will continue to provide additional feedback. Here are few quick pointsCons: Ergonomics:1) No tilt adjust as per specs (or probably I do not know) Logged a case with LG as Amazon did not bother to help or even log a case. Appario retail did not bother to work with LG specify this on product page even after a user complained about this last month. With a pathetic return policy and needing monitor badly, i am not in a favorable position to return this.2) Monitor is tilted forward and causing lot of nausea. See pictures attached. If stand issue is not fixed, i will be forced to by a stand at an expense of Rs 2k+3) Order was for a black monitor but what was delivered was white. However it is not a major issue.4) Monitor material quality (Specifically surrounding plastic material) is cheap. Not a major issue though.5) Does not include display port cable. seriously? disappointed with that.6) No USB C port.Pros:1) Picture quality is great. HDR great. Loved it. However, if you wish to go for 34Inch, then I suggest 4k monitor.2) 7W speakers: Loved most. I am sure you will love them too.3) I bought this for productivity and screen split works great.4) I could not get 75 refresh rate at 2560X1080 but will find out and then update review on that.Recommendation to Manufacturer: I do not mind paying little extra for a built in HD camera."
