Rattings,Review
5,"Writing the review after roughly 2-3 weeks of usage.First, the colour is unique which makes it stand out of the other phones in this segment. The rough contour at the back helps to solidify the grip. So seems to be quite suitable for rough users.Secondly, the battery backup is pretty huge despite the screen and ability to multitask.Apps run smoothly, and camera quality is excellent during day, and decent during the night. Network and storage is another USP, as my primary usage is to make calls.The big screen and RAM let's you enjoy netflix, games, and youtube all the the same time, in super HD quality. And not to forget the face unlock feature!Turned out to be a great buy, extremely value for money with the variety of features provided!"
5,"It's almost a week I am using this phone. First of all, really loved the colour. Wasn't sure if it would be as good as shown in picture but it is. Ordered the green one. Second, the battery surprisingly lasts for a long time. It takes a little time for phone to get fully charged, but once it is, I can get a lot of work done. If you are looking for screen size and battery you can go for this. To top that there's an amazing camera. Loved the filters in the AI Camera and the portrait mode."
5,I have been using the phone for 1 week now. The phone is very smooth and you can multi-task easily.The camera (both rear and front) are really good. The pictures and videos are very sharp and well lit. I experimented with both Macro and low light photography. The results are quite good. Highlight: The AI feature automatically switches to the mode.Battery is good. 6000mAh.  I charge it once a day and easily watch movies and play games.Overall a very good buy.
4,"Requirents were : good front and back camera with flash on both sides, decent storage , quality display for good browsing and multimedia playing experience. So I  was waiting for micromax in 1b 4gb version which comes rarely in stock  when I came across review of this mobile . Firstly was hesistant since  I never heard of this brand but since it was exactly suiting my requirements and strict budget and after going through review decided to take a chance and I will say I am happy that I purchased it .Camera : goodFeatures in camera : greatUser experience : goodDisplay and brightness : greatBattery : huge ."
5,"Back panel and design are great. Strong and handy phone with decent performance. Network availability is good, and easy to carry. Camera works fine, but the screen size, brightness and battery are top class.Ideal for the first time smartphone users."
5,Really impressed with the design of the phone. The design is premium and classy especially for this range.Most satisfied with the battery backup as it easily lasts a day and a half on heavy use.Camera and screen are excellent as well for the budget.
5,"Have added photos after a month use.I am a moderate user who does everything except gaming. That said, the battery lasts up to 1 and half daysDecent cameras for the price. Pictures are satisfactory but could be better.Very responsive fingerprint sensor and good sound quality."
5,"Excellent entry level phone with premium phone features. Battery backup is really good, network availability is good, the phone is light and handy. Check out pictures clicked using the phone."
5,"More than 10 days of using phone.Very happy with big screen and battery backup. Good for watching youtube videos, facebook videos and pictures.Looking also very smart. Stylish and nice color.Android 11 is available which is latest. Good phone with nice features in this price."
5,Battery backup and screen size are strong- making video watching experience smooth. Design is catchy with good feel.Extremely good camera and picture quality
5,"Superb mobile with frent selfi flash light. Image quality is great charging is also great, but slightly speaker noise while talking and listining music, greater look , simply wow"
4,"Nice phone just like any other budget Smart phone  This phone had a serious problem of Charging ..it was very slow and took hours to charge the phone . Later after may attempts I realized that the Adapter was not working , the charging cable was working fine .I  replaced the adapter with an Adapter of Redmi5 phone and now its charging Fast ..Better the company check the Adapter as there are several complaints here of Slow Charging .Overall a Good Phone"
1,"Bro I can't believe, while starting only it get hanged... After that without putting much app or data it's responding very poorly late. For giving so much qntity, they comprise qlty.  Not good for normal use also. Camera also like vga. Apps taking seconds to tk open. Voice quality is poor, voice hears different while talking and also sound is very very low. Not up to the mark for 2021 phones."
5,Recently I purchased Tecno Spark 7 (2/32)I very happy with this phone. In this price segment no other band provide these features.1.Big bettery 6000 MAH2.Fingerprint sensor3.Front dual and back 4 flash4.16 MP rear camara
1,Mobile too waste. Mobile specification is good but not good at all for the use. mobile getting heat in the few days. i'm unable to return the mobile as return window was closed in 7 days. please please don't buy the mobile.
4,Initially I was very skeptical to buy this mobile or not. But somehow made up my mind to give it a try. After using it for almost 1 week I can say this is the best mobile in this price range. Camera quality and Battery life is superb. Did not observe any slowness or hang while opening the apps. Overall very satisfied with the product.
1,Mbil was good but.. Amazon ne used mbile de diya mujhe jo pehle se koi chala raha tha. Jiska temrpar laga hua tha with scress and mbil ka seal nhi tha
5,"This product is made in India, has amazingly good quality, it lets you import everything from your old phone through google, you won't even lose your apps. Camera quality, screen size, sleek and lightweight, has everything that you need. You can't need more than what it has to offer at this price, there's n AI lens too Go for it, its a good quality phone that's also Indian made."
2,"Some software issues incurred within one week, alarm stopped working in spite of several resets."
1,Very bad Experience this mobilePicture Quality badCamera performance avarageSound Quality very very poorTotally disappointed....
1,Very slow phone and display was responsive
3,Hello! Dear this phone is budget phoneBut sound only all in one not sound quality 👎
5,Very good phone.The front camera picture quality is excellent.Rear camera is very good .Sound quality is excellent.over all its mix of all good things.Well done.
1,Slow phone .Call records not available.Not own phone dialler.Bad experience
5,Super products.. it's a worth buying product.  And most importantly it has all feature u get in  phone with price tag of 40k or above .. very smooth excellent camera n functionality.. it's amazing..
